Original_Correlation,Model_Correlation,Correlation_Coefficient
0.2540000000000001,0.18912000000000018,0.4332007360950156
0.19200000000000006,0.17372000000000015,0.4332007360950156
0.2020000000000001,0.17486000000000007,0.4332007360950156
0.20400000000000007,0.1896400000000002,0.4332007360950156
0.15400000000000005,0.17640000000000014,0.4332007360950156
0.16000000000000003,0.18024000000000012,0.4332007360950156
0.20000000000000007,0.17768000000000014,0.4332007360950156
0.20400000000000007,0.18980000000000014,0.4332007360950156
0.16600000000000004,0.16532000000000008,0.4332007360950156
0.21200000000000008,0.19668000000000022,0.4332007360950156
0.20200000000000007,0.19100000000000011,0.4332007360950156
0.20600000000000007,0.20010000000000022,0.4332007360950156
0.19000000000000006,0.16764000000000018,0.4332007360950156
0.18000000000000008,0.17714000000000013,0.4332007360950156
0.2020000000000001,0.17508000000000012,0.4332007360950156
0.20000000000000007,0.17348000000000016,0.4332007360950156
0.20200000000000007,0.17416000000000015,0.4332007360950156
0.18600000000000005,0.16312000000000013,0.4332007360950156
0.17400000000000007,0.17516000000000018,0.4332007360950156
0.15600000000000003,0.14792000000000008,0.4332007360950156
0.2300000000000001,0.18944000000000022,0.4332007360950156
0.18400000000000008,0.19688000000000017,0.4332007360950156
0.21200000000000008,0.19274000000000013,0.4332007360950156
0.15800000000000006,0.14698000000000008,0.4332007360950156
0.18000000000000005,0.16340000000000013,0.4332007360950156
0.17800000000000005,0.15324000000000015,0.4332007360950156
0.18000000000000005,0.1636000000000001,0.4332007360950156
0.1600000000000001,0.13788000000000006,0.4332007360950156
0.10000000000000002,0.1650400000000001,0.4332007360950156
0.16200000000000003,0.1400400000000001,0.4332007360950156
0.18800000000000006,0.1668400000000001,0.4332007360950156
0.17800000000000007,0.16440000000000013,0.4332007360950156
0.17000000000000007,0.17818000000000012,0.4332007360950156
0.18200000000000005,0.16850000000000007,0.4332007360950156
0.1880000000000001,0.15142000000000008,0.4332007360950156
0.19400000000000006,0.1704600000000001,0.4332007360950156
0.19400000000000006,0.15482000000000012,0.4332007360950156
0.1940000000000001,0.17006000000000016,0.4332007360950156
0.18400000000000005,0.14966000000000013,0.4332007360950156
0.1820000000000001,0.17158000000000012,0.4332007360950156
0.18000000000000008,0.18066000000000013,0.4332007360950156
0.16800000000000004,0.17436000000000013,0.4332007360950156
0.19800000000000006,0.16280000000000006,0.4332007360950156
0.18000000000000008,0.16128000000000012,0.4332007360950156
0.20400000000000007,0.1618400000000001,0.4332007360950156
0.18400000000000008,0.1637600000000001,0.4332007360950156
0.18600000000000008,0.14104000000000008,0.4332007360950156
0.20000000000000007,0.18744000000000016,0.4332007360950156
0.18200000000000008,0.17908000000000016,0.4332007360950156
0.18200000000000005,0.17378000000000013,0.4332007360950156
0.19400000000000006,0.15804000000000012,0.4332007360950156
0.18600000000000005,0.1574400000000001,0.4332007360950156
0.19800000000000006,0.15528000000000014,0.4332007360950156
0.11200000000000003,0.1502800000000001,0.4332007360950156
