Original_Correlation,Model_Correlation,Correlation_Coefficient
-0.13200000000000003,-0.1515800000000001,0.28816409615969973
-0.16600000000000006,-0.12808000000000005,0.28816409615969973
-0.15200000000000002,-0.13130000000000006,0.28816409615969973
-0.1660000000000001,-0.12746000000000007,0.28816409615969973
-0.1600000000000001,-0.13418000000000008,0.28816409615969973
-0.14400000000000004,-0.12682000000000007,0.28816409615969973
-0.15200000000000005,-0.14366000000000007,0.28816409615969973
-0.13800000000000004,-0.12014000000000005,0.28816409615969973
-0.15200000000000002,-0.14262000000000005,0.28816409615969973
-0.17400000000000007,-0.14402000000000012,0.28816409615969973
-0.13400000000000004,-0.14248000000000008,0.28816409615969973
-0.14600000000000002,-0.1327600000000001,0.28816409615969973
-0.09600000000000003,-0.12080000000000006,0.28816409615969973
-0.15000000000000002,-0.12900000000000006,0.28816409615969973
-0.12200000000000004,-0.1279600000000001,0.28816409615969973
-0.11000000000000004,-0.13528000000000007,0.28816409615969973
-0.15200000000000005,-0.12588000000000008,0.28816409615969973
-0.11400000000000002,-0.13380000000000006,0.28816409615969973
-0.13600000000000007,-0.13696000000000008,0.28816409615969973
-0.10000000000000003,-0.1314200000000001,0.28816409615969973
-0.12600000000000006,-0.12498000000000006,0.28816409615969973
-0.14,-0.12310000000000004,0.28816409615969973
-0.12800000000000006,-0.13290000000000007,0.28816409615969973
-0.15200000000000005,-0.12610000000000007,0.28816409615969973
-0.134,-0.11678000000000002,0.28816409615969973
-0.20800000000000007,-0.1375800000000001,0.28816409615969973
-0.19000000000000006,-0.1323400000000001,0.28816409615969973
-0.18200000000000008,-0.12964000000000006,0.28816409615969973
-0.12200000000000004,-0.11930000000000004,0.28816409615969973
-0.11800000000000004,-0.11930000000000007,0.28816409615969973
-0.07800000000000001,-0.12338000000000007,0.28816409615969973
-0.12400000000000005,-0.11786000000000009,0.28816409615969973
-0.13400000000000006,-0.13174000000000008,0.28816409615969973
-0.08000000000000002,-0.12178000000000004,0.28816409615969973
-0.16000000000000003,-0.1325600000000001,0.28816409615969973
-0.14800000000000005,-0.12154000000000006,0.28816409615969973
-0.16000000000000006,-0.13130000000000008,0.28816409615969973
-0.17400000000000007,-0.11774000000000008,0.28816409615969973
-0.16000000000000006,-0.13450000000000006,0.28816409615969973
-0.13400000000000004,-0.13646000000000008,0.28816409615969973
-0.134,-0.12744000000000008,0.28816409615969973
-0.12000000000000002,-0.13518000000000008,0.28816409615969973
-0.14200000000000007,-0.12438000000000007,0.28816409615969973
-0.10000000000000003,-0.14342000000000008,0.28816409615969973
-0.11400000000000003,-0.13918000000000008,0.28816409615969973
-0.17400000000000004,-0.13524000000000008,0.28816409615969973
